	class	0.7_0	0.2_0	0.5_0	1_0	0.1_0	0.07_0	0.05_0	0.005_0	0.007_0	0.01_0	0.02_0	0.001_0	0.002_0	Pfam_desc	cor
PF13597	-	-0.033	0.000	-0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Anaerobic ribonucleoside-triphosphate reductase	0.184
PF01636	+	0.006	0.050	0.000	0.000	0.063	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phosphotransferase enzyme family	0.183
PF07859	+	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	alpha/beta hydrolase fold	0.176
PF13558	+	0.043	0.020	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative exonuclease SbcCD, C subunit	0.176
PF13185	+	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	GAF domain	0.174
PF13303	+	0.042	0.112	0.065	0.000	0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phosphotransferase system, EIIC	0.173
PF14526	+	0.040	0.041	0.066	0.074	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Integron-associated effector binding protein	0.171
PF01903	+	0.095	0.255	0.238	0.298	0.121	0.042	0.012	0.000	0.000	0.000	0.000	0.000	0.000	CbiX	0.171
PF07501	-	-0.094	-0.109	-0.069	-0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	G5 domain	0.170
PF04326	+	0.058	0.000	0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Divergent AAA domain	0.168
PF14690	+	0.002	0.055	0.000	0.000	0.032	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	zinc-finger of transposase IS204/IS1001/IS1096/IS1165	0.163
PF02237	+	0.000	0.003	0.000	0.000	0.031	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Biotin protein ligase C terminal domain	0.157
PF12867	+	0.054	0.074	0.058	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	DinB superfamily	0.157
PF02245	+	0.004	0.000	0.080	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Methylpurine-DNA glycosylase (MPG)	0.156
PF09860	+	0.226	0.181	0.220	0.273	0.139	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Uncharacterized protein conserved in bacteria (DUF2087)	0.151
PF12098	+	0.552	0.418	0.547	0.528	0.197	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF3574)	0.149
PF10111	-	0.000	0.000	-0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glycosyltransferase like family 2	0.145
PF03756	+	0.056	0.052	0.072	0.205	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	A-factor biosynthesis hotdog domain	0.141
PF13473	+	0.215	0.082	0.174	0.286	0.059	0.052	0.018	0.000	0.000	0.000	0.000	0.000	0.000	Cupredoxin-like domain	0.134
PF06114	-	0.000	0.000	-0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF955)	0.133
PF14041	+	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	LppP/LprE lipoprotein	0.130
PF00381	+	0.159	0.024	0.066	0.189	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	PTS HPr component phosphorylation site	0.127
PF03808	+	0.000	0.000	0.046	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glycosyl transferase WecB/TagA/CpsF family	0.125
PF00657	+	0.023	0.000	0.000	0.084	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	GDSL-like Lipase/Acylhydrolase	0.123
PF14337	+	0.126	0.004	0.117	0.216	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF4393)	0.123
PF03659	+	0.036	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glycosyl hydrolase family 71	0.112
PF04343	+	0.103	0.130	0.066	0.000	0.144	0.138	0.118	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function, DUF488	0.112
PF02424	-	0.000	0.000	0.000	-0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	ApbE family	0.111
PF11314	+	0.286	0.361	0.307	0.292	0.236	0.126	0.052	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF3117)	0.104
PF04860	+	0.000	0.019	0.008	0.000	0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phage portal protein	0.103
PF09348	+	0.409	0.259	0.329	0.379	0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF1990)	0.097
PF10340	+	0.221	0.136	0.225	0.230	0.071	0.039	0.017	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF2424)	0.096
PF01443	-	-0.136	-0.045	-0.127	-0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Viral (Superfamily 1) RNA helicase	0.095
PF04411	+	0.236	0.110	0.210	0.107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF524)	0.083
PF04404	-	0.000	0.000	0.000	-0.099	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	ERF superfamily	0.083
PF01385	+	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Probable transposase	0.082
PF12846	+	0.263	0.167	0.254	0.301	0.144	0.125	0.081	0.000	0.000	0.000	0.000	0.000	0.000	AAA-like domain	0.081
PF03575	-	-0.080	-0.022	-0.063	-0.099	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Peptidase family S51	0.072
PF12532	+	0.035	0.000	0.000	0.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF3732)	0.072
PF02368	-	0.000	0.000	0.000	-0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Bacterial Ig-like domain (group 2)	0.072
PF03845	-	-0.172	-0.079	-0.153	-0.147	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Spore germination protein	0.069
PF06414	+	0.239	0.127	0.251	0.324	0.100	0.061	0.021	0.000	0.000	0.000	0.000	0.000	0.000	Zeta toxin	0.068
PF13280	-	-0.037	0.000	-0.023	-0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	WYL domain	0.067
PF01895	-	-0.177	-0.113	-0.159	-0.149	-0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	PhoU domain	0.059
PF01593	+	0.058	0.079	0.041	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Flavin containing amine oxidoreductase	0.053
PF04892	-	-0.202	-0.175	-0.227	-0.251	-0.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	VanZ like family	0.051
PF04586	+	0.030	0.060	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Caudovirus prohead protease	0.044
PF03601	-	-0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Conserved hypothetical protein 698	0.043
PF08870	+	0.000	0.000	0.064	0.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF1832)	0.043
PF10727	+	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Rossmann-like domain	0.041
PF03606	-	-0.063	0.000	-0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	C4-dicarboxylate anaerobic carrier	0.040
PF08906	+	0.093	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF1851)	0.039
PF13250	+	0.130	0.031	0.183	0.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF4041)	0.036
PF07313	+	0.066	0.068	0.076	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF1460)	0.036
PF07228	-	-0.012	0.000	0.000	-0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Stage II sporulation protein E (SpoIIE)	0.029
PF02436	+	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Conserved carboxylase domain	0.029
PF07719	-	0.000	-0.019	-0.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Tetratricopeptide repeat	0.029
PF03237	+	0.164	0.088	0.170	0.189	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Terminase-like family	0.028
PF04332	+	0.028	0.037	0.013	0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF475)	0.025
PF01814	+	0.032	0.005	0.058	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Hemerythrin HHE cation binding domain	0.021
PF01548	-	-0.009	0.000	-0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Transposase	0.020
PF05896	+	0.000	0.000	0.053	0.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Na(+)-translocating NADH-quinone reductase subunit A (NQRA)	0.019
PF07969	+	0.054	0.065	0.056	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Amidohydrolase family	0.018
PF12679	-	0.000	0.000	0.000	-0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	ABC-2 family transporter protein	0.014
PF03412	-	-0.010	0.000	-0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Peptidase C39 family	0.013
PF05163	+	0.000	0.042	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	DinB family	0.011
PF01867	+	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	CRISPR associated protein Cas1	0.009
PF07885	-	-0.168	-0.131	-0.139	-0.089	-0.083	-0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ion channel	0.005
PF00145	+	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	C-5 cytosine-specific DNA methylase	0.002
PF05684	+	0.045	0.000	0.019	0.102	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF819)	-0.003
PF02652	+	0.048	0.000	0.061	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	L-lactate permease	-0.003
PF00582	-	0.000	0.000	-0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Universal stress protein family	-0.004
PF13412	-	-0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Winged helix-turn-helix DNA-binding	-0.014
PF01575	+	0.089	0.020	0.070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	MaoC like domain	-0.014
PF11867	+	0.071	0.045	0.083	0.000	0.035	0.055	0.014	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF3387)	-0.019
PF06204	+	0.000	0.000	0.000	0.080	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative carbohydrate binding domain	-0.019
PF06165	+	0.015	0.000	0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glycosyltransferase family 36	-0.019
PF06339	+	0.096	0.054	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ectoine synthase	-0.020
PF02040	+	0.000	0.000	0.000	0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Arsenical pump membrane protein	-0.023
PF13310	+	0.013	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Virulence protein RhuM family	-0.023
PF01663	-	-0.053	0.000	-0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Type I phosphodiesterase / nucleotide pyrophosphatase	-0.024
PF13580	-	-0.023	0.000	-0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	SIS domain	-0.025
PF11682	-	0.000	0.000	0.000	-0.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF3279)	-0.025
PF00182	+	0.064	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Chitinase class I	-0.026
PF01427	-	0.000	0.000	0.000	-0.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	D-ala-D-ala dipeptidase	-0.027
PF06480	-	0.000	-0.027	-0.007	0.000	-0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	FtsH Extracellular	-0.027
PF13704	+	0.020	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glycosyl transferase family 2	-0.027
PF03806	-	-0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AbgT putative transporter family	-0.028
PF10410	+	0.163	0.017	0.158	0.156	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	DnaB-helicase binding domain of primase	-0.033
PF01420	+	0.135	0.092	0.114	0.165	0.049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Type I restriction modification DNA specificity domain	-0.034
PF06205	+	0.000	0.078	0.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glycosyltransferase 36 associated family	-0.035
PF09704	-	-0.002	-0.004	-0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	CRISPR-associated protein (Cas_Cas5)	-0.037
PF00161	+	0.104	0.000	0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ribosome inactivating protein	-0.037
PF10091	+	0.283	0.072	0.157	0.215	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative glucoamylase	-0.040
PF13593	+	0.000	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	SBF-like CPA transporter family (DUF4137)	-0.043
PF05155	+	0.027	0.000	0.029	0.164	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phage X family	-0.043
PF13454	-	-0.077	-0.079	-0.093	-0.101	-0.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	FAD-NAD(P)-binding	-0.045
PF01637	-	-0.046	0.000	-0.029	-0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Archaeal ATPase	-0.047
PF05973	-	-0.061	0.000	-0.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phage derived protein Gp49-like (DUF891)	-0.050
PF04183	-	-0.234	-0.131	-0.216	-0.282	-0.048	-0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	IucA / IucC family	-0.051
PF08908	-	-0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF1852)	-0.053
PF09346	-	0.000	0.000	0.000	-0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	SMI1 / KNR4 family (SUKH-1)	-0.054
PF05069	+	0.000	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phage virion morphogenesis family	-0.054
PF11066	-	-0.049	0.000	0.000	-0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF2867)	-0.057
PF12974	-	-0.047	0.000	-0.050	-0.116	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	ABC transporter, phosphonate, periplasmic substrate-binding protein	-0.062
PF06559	-	-0.013	0.000	0.000	-0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2'-deoxycytidine 5'-triphosphate deaminase (DCD)	-0.063
PF12832	-	-0.165	-0.098	-0.152	-0.125	-0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	MFS_1 like family	-0.067
PF02082	-	0.000	0.000	0.000	-0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Transcriptional regulator	-0.068
PF02417	+	0.000	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Chromate transporter	-0.068
PF13728	+	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	F plasmid transfer operon protein	-0.069
PF00491	+	0.049	0.003	0.024	0.127	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Arginase family	-0.069
PF01614	-	-0.006	0.000	-0.020	-0.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Bacterial transcriptional regulator	-0.071
PF13401	-	-0.014	0.000	-0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AAA domain	-0.076
PF11896	-	0.000	0.000	-0.002	-0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF3416)	-0.077
PF04066	+	0.122	0.070	0.177	0.091	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Multiple resistance and pH regulation protein F (MrpF / PhaF)	-0.078
PF06966	+	0.000	0.000	0.000	0.000	0.018	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF1295)	-0.079
PF04221	-	-0.035	-0.002	-0.057	-0.095	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	RelB antitoxin	-0.079
PF06719	-	0.000	0.000	-0.017	-0.070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AraC-type transcriptional regulator N-terminus	-0.081
PF02698	-	-0.082	0.000	-0.043	-0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	DUF218 domain	-0.082
PF13744	-	-0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Helix-turn-helix domain	-0.083
PF13714	+	0.033	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phosphoenolpyruvate phosphomutase	-0.083
PF06325	-	-0.051	0.000	-0.017	-0.101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ribosomal protein L11 methyltransferase (PrmA)	-0.083
PF01220	+	0.282	0.147	0.208	0.270	0.082	0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Dehydroquinase class II	-0.085
PF01809	-	-0.053	-0.092	-0.041	-0.175	-0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Haemolytic domain	-0.085
PF07681	-	-0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	DoxX	-0.086
PF11563	-	0.000	0.000	-0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protoglobin	-0.087
PF06833	-	-0.140	-0.093	-0.121	-0.217	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Malonate decarboxylase gamma subunit (MdcE)	-0.094
PF10011	+	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Predicted membrane protein (DUF2254)	-0.094
PF04299	-	-0.024	-0.002	-0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative FMN-binding domain	-0.103
PF03974	-	-0.061	0.000	-0.117	-0.243	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ecotin	-0.107
PF07811	-	0.000	0.000	0.000	-0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	TadE-like protein	-0.108
PF02133	-	-0.188	-0.051	-0.201	-0.249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Permease for cytosine/purines, uracil, thiamine, allantoin	-0.108
PF10947	-	-0.053	0.000	-0.020	-0.046	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF2628)	-0.110
PF08239	-	0.000	-0.014	-0.022	0.000	0.000	-0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Bacterial SH3 domain	-0.115
PF07963	-	-0.023	-0.070	0.000	0.000	-0.100	-0.080	-0.046	0.000	0.000	0.000	0.000	0.000	0.000	Prokaryotic N-terminal methylation motif	-0.120
PF03824	-	-0.079	-0.032	-0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	High-affinity nickel-transport protein	-0.127
PF04794	-	-0.032	0.000	-0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	YdjC-like protein	-0.127
