	class	0.7_0	0.2_0	0.5_0	1_0	0.1_0	0.07_0	0.05_0	0.01_0	0.02_0	0.001_0	0.002_0	0.005_0	0.007_0	Pfam_desc	cor
PF00161	+	0.108	0.000	0.000	0.119	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ribosome inactivating protein	0.118
PF01522	+	0.047	0.000	0.065	0.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Polysaccharide deacetylase	0.113
PF07905	+	0.018	0.061	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Purine catabolism regulatory protein-like family	0.112
PF00296	-	0.000	0.000	-0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Luciferase-like monooxygenase	0.109
PF02388	-	0.000	0.000	0.000	-0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	FemAB family	0.109
PF09709	+	0.479	0.510	0.462	0.400	0.346	0.259	0.102	0.000	0.000	0.000	0.000	0.000	0.000	CRISPR-associated protein (Cas_Csd1)	0.105
PF01094	+	0.272	0.221	0.267	0.158	0.142	0.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Receptor family ligand binding region	0.103
PF05656	+	0.000	0.018	0.071	0.131	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF805)	0.101
PF05402	+	0.320	0.200	0.271	0.229	0.112	0.049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Coenzyme PQQ synthesis protein D (PqqD)	0.097
PF10397	-	-0.178	0.000	-0.098	-0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Adenylosuccinate lyase C-terminus	0.095
PF09827	+	0.151	0.000	0.067	0.058	0.095	0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	CRISPR associated protein Cas2	0.094
PF00195	+	0.038	0.000	0.000	0.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Chalcone and stilbene synthases, N-terminal domain	0.094
PF13704	+	0.078	0.056	0.116	0.121	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glycosyl transferase family 2	0.091
PF13936	-	0.000	-0.044	-0.037	0.000	-0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Helix-turn-helix domain	0.086
PF13587	+	0.000	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	N-terminal domain of DJ-1_PfpI family	0.085
PF05065	-	-0.032	0.000	0.000	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phage capsid family	0.076
PF13749	+	0.000	0.000	0.078	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	ATP-dependent DNA helicase recG C-terminal	0.075
PF04794	+	0.164	0.066	0.053	0.076	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	YdjC-like protein	0.074
PF01527	-	0.000	0.000	-0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Transposase	0.073
PF01614	+	0.000	0.000	0.077	0.147	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Bacterial transcriptional regulator	0.071
PF08386	+	0.269	0.203	0.194	0.361	0.163	0.079	0.000	0.000	0.000	0.000	0.000	0.000	0.000	TAP-like protein	0.071
PF02371	-	0.000	0.000	-0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Transposase IS116/IS110/IS902 family	0.061
PF12229	-	-0.019	0.000	0.000	-0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative peptidoglycan binding domain	0.061
PF12897	+	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Alanine-glyoxylate amino-transferase	0.056
PF06204	+	0.134	0.000	0.030	0.088	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative carbohydrate binding domain	0.055
PF07554	-	0.000	0.000	0.000	-0.129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Uncharacterised Sugar-binding Domain	0.055
PF13370	-	0.000	0.000	0.000	0.000	-0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4Fe-4S single cluster domain	0.049
PF00268	-	-0.015	0.000	0.000	-0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ribonucleotide reductase, small chain	0.038
PF13567	-	0.000	0.000	0.000	-0.052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF4131)	0.029
PF13392	-	-0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	HNH endonuclease	0.028
PF02447	+	0.162	0.000	0.126	0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	GntP family permease	0.027
PF13088	-	-0.145	-0.131	-0.116	-0.256	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	BNR repeat-like domain	0.025
PF09234	+	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF1963)	0.023
PF13514	-	0.000	0.000	0.000	-0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AAA domain	0.016
PF02110	-	0.000	-0.132	-0.237	0.000	-0.059	-0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Hydroxyethylthiazole kinase family	0.014
PF13612	-	0.000	0.000	-0.107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Transposase DDE domain	0.013
PF13539	+	0.104	0.032	0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	D-alanyl-D-alanine carboxypeptidase	0.012
PF08450	+	0.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	SMP-30/Gluconolaconase/LRE-like region	0.008
PF01593	+	0.000	0.000	0.061	0.137	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Flavin containing amine oxidoreductase	0.002
PF05713	-	0.000	0.000	0.000	-0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Bacterial mobilisation protein (MobC)	-0.004
PF12910	-	0.000	-0.075	-0.073	-0.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Antitoxin of toxin-antitoxin stability system N-terminal	-0.005
PF13240	-	-0.145	0.000	-0.104	-0.133	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	zinc-ribbon domain	-0.005
PF07501	-	-0.072	-0.046	-0.098	-0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	G5 domain	-0.008
PF08863	-	0.000	0.000	-0.046	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	YolD-like protein	-0.010
PF04970	+	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Lecithin retinol acyltransferase	-0.010
PF13229	+	0.000	0.000	0.192	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Right handed beta helix region	-0.012
PF00317	-	-0.352	0.000	-0.269	-0.313	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ribonucleotide reductase, all-alpha domain	-0.012
PF00872	-	0.000	-0.007	0.000	-0.079	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Transposase, Mutator family	-0.013
PF00585	-	0.000	-0.047	-0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	C-terminal regulatory domain of Threonine dehydratase	-0.019
PF12905	-	-0.062	0.000	-0.008	-0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Endo-alpha-N-acetylgalactosaminidase	-0.022
PF03681	-	-0.088	-0.066	-0.134	-0.099	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Uncharacterised protein family (UPF0150)	-0.026
PF01402	+	0.112	0.104	0.045	0.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ribbon-helix-helix protein, copG family	-0.026
PF01633	-	-0.014	-0.067	-0.043	-0.171	-0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Choline/ethanolamine kinase	-0.029
PF06769	-	-0.116	0.000	0.000	-0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Plasmid encoded toxin Txe	-0.030
PF14344	-	0.000	0.000	-0.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF4397)	-0.031
PF13518	-	-0.037	-0.081	-0.013	0.000	-0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Helix-turn-helix domain	-0.032
PF03994	-	0.000	0.000	0.000	-0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of Unknown Function (DUF350)	-0.032
PF13480	-	-0.341	-0.191	-0.362	-0.256	-0.149	-0.095	-0.001	0.000	0.000	0.000	0.000	0.000	0.000	Acetyltransferase (GNAT) domain	-0.033
PF11148	-	0.000	-0.180	-0.011	0.000	-0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF2922)	-0.034
PF13385	-	0.000	0.000	-0.090	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Concanavalin A-like lectin/glucanases superfamily	-0.034
PF00975	-	0.000	0.000	0.000	-0.070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Thioesterase domain	-0.039
PF13289	-	-0.092	-0.064	-0.074	-0.107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	SIR2-like domain	-0.040
PF04257	-	-0.142	-0.014	-0.112	-0.224	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Exodeoxyribonuclease V, gamma subunit	-0.040
PF13333	-	0.000	0.000	-0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Integrase core domain	-0.044
PF05360	-	-0.061	0.000	0.000	-0.218	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	yiaA/B two helix domain	-0.045
PF13391	-	-0.136	-0.016	-0.032	-0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	HNH endonuclease	-0.051
PF01764	-	-0.045	0.000	-0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Lipase (class 3)	-0.057
PF01192	-	0.000	-0.049	-0.069	-0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	RNA polymerase Rpb6	-0.058
PF12437	+	0.039	0.000	0.000	0.070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glutamine synthetase type III N terminal	-0.058
PF13425	+	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	O-antigen ligase like membrane protein	-0.059
PF07729	-	-0.383	-0.144	-0.290	-0.396	-0.062	-0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	FCD domain	-0.062
PF09512	-	-0.270	-0.070	-0.085	-0.297	-0.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Thiamine-precursor transporter protein (ThiW)	-0.062
PF05901	-	-0.129	-0.101	-0.130	-0.183	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Excalibur calcium-binding domain	-0.062
PF03445	-	0.000	0.000	0.000	-0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative nucleotidyltransferase DUF294	-0.063
PF03432	-	-0.028	-0.037	-0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Relaxase/Mobilisation nuclease domain	-0.070
PF00903	-	0.000	0.000	-0.129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	-0.071
PF08378	-	-0.072	-0.024	0.000	-0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Nuclease-related domain	-0.074
PF04993	-	-0.116	0.000	-0.048	-0.115	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	TfoX N-terminal domain	-0.075
PF13342	-	-0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	C-terminal repeat of topoisomerase	-0.080
PF13173	-	-0.259	-0.079	-0.194	-0.209	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AAA domain	-0.084
PF07411	-	-0.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF1508)	-0.085
PF13166	+	0.000	0.000	0.000	0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AAA domain	-0.096
PF03788	-	-0.066	0.000	0.000	-0.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	LrgA family	-0.101
PF01292	+	0.143	0.016	0.104	0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Prokaryotic cytochrome b561	-0.103
PF00665	-	0.000	0.000	0.000	-0.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Integrase core domain	-0.109
PF01925	-	0.000	0.000	0.000	-0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Sulfite exporter TauE/SafE	-0.110
PF04199	-	-0.130	-0.103	-0.117	-0.221	-0.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative cyclase	-0.110
PF05145	-	0.000	0.000	0.000	-0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative ammonia monooxygenase	-0.110
PF00515	+	0.000	0.118	0.127	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Tetratricopeptide repeat	-0.126
PF13084	+	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF3943)	-0.127
PF08761	-	0.000	0.000	0.000	-0.069	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	dUTPase	-0.133
PF01555	-	0.000	-0.018	0.000	0.000	-0.055	-0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	DNA methylase	-0.134
PF02028	-	0.000	0.000	0.000	-0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	BCCT family transporter	-0.139
PF00033	+	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Cytochrome b(N-terminal)/b6/petB	-0.142
PF01262	-	0.000	0.000	-0.037	-0.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Alanine dehydrogenase/PNT, C-terminal domain	-0.157
PF00239	-	-0.190	-0.071	-0.136	-0.134	-0.109	-0.089	-0.036	0.000	0.000	0.000	0.000	0.000	0.000	Resolvase, N terminal domain	-0.171
PF03100	-	-0.133	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	CcmE	-0.176
PF13426	-	-0.475	-0.272	-0.348	0.000	-0.146	-0.129	-0.047	0.000	0.000	0.000	0.000	0.000	0.000	PAS domain	-0.179
PF06821	+	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Serine hydrolase	-0.183
PF03379	-	-0.128	0.000	0.000	-0.347	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	CcmB protein	-0.185
PF05222	-	0.000	-0.018	0.000	0.000	-0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Alanine dehydrogenase/PNT, N-terminal domain	-0.191
PF13186	-	0.000	0.000	0.000	0.000	-0.070	-0.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Iron-sulfur cluster-binding domain	-0.192
PF01494	-	-0.216	-0.115	-0.210	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	FAD binding domain	-0.193
PF13813	-	-0.048	-0.003	0.000	-0.137	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Membrane bound O-acyl transferase family	-0.195
PF01175	-	0.000	0.000	0.000	-0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Urocanase	-0.196
PF02628	-	-0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Cytochrome oxidase assembly protein	-0.212
PF01865	-	0.000	0.000	-0.301	0.000	-0.106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function DUF47	-0.212
PF13336	-	0.000	0.000	-0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Acetyl-CoA hydrolase/transferase C-terminal domain	-0.230
PF03205	-	-0.024	-0.002	0.000	0.000	-0.022	-0.072	-0.095	0.000	0.000	0.000	0.000	0.000	0.000	Molybdopterin guanine dinucleotide synthesis protein B	-0.236
PF13247	-	0.000	0.000	0.000	-0.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4Fe-4S dicluster domain	-0.237
PF01288	-	-0.017	-0.119	0.000	0.000	-0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	-0.241
PF13536	-	-0.039	-0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Multidrug resistance efflux transporter	-0.248
PF06463	-	0.000	-0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Molybdenum Cofactor Synthesis C	-0.258
PF01967	-	0.000	-0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	MoaC family	-0.258
PF00725	+	0.036	0.000	0.092	0.078	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	-0.271
