	class	0.2_0	1_0	0.5_0	0.7_0	0.1_0	0.07_0	0.05_0	0.02_0	0.007_0	0.01_0	0.001_0	0.002_0	0.005_0	Pfam_desc	cor
PF01699	+	0.096	0.000	0.087	0.000	0.174	0.141	0.096	0.000	0.000	0.000	0.000	0.000	0.000	Sodium/calcium exchanger protein	0.363
PF13597	+	0.183	0.172	0.204	0.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Anaerobic ribonucleoside-triphosphate reductase	0.343
PF06580	+	0.000	0.000	0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Histidine kinase	0.329
PF00479	+	0.080	0.000	0.000	0.000	0.061	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glucose-6-phosphate dehydrogenase, NAD binding domain	0.327
PF04012	+	0.000	0.163	0.000	0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	PspA/IM30 family	0.319
PF00135	+	0.144	0.140	0.105	0.099	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Carboxylesterase family	0.318
PF04266	-	0.000	0.000	0.000	-0.061	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	ASCH domain	0.313
PF13807	+	0.102	0.189	0.156	0.134	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	G-rich domain on putative tyrosine kinase	0.313
PF09863	+	0.056	0.149	0.111	0.228	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Uncharacterized protein conserved in bacteria (DUF2090)	0.305
PF07221	+	0.025	0.050	0.002	0.000	0.073	0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)	0.299
PF06414	+	0.033	0.048	0.033	0.027	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Zeta toxin	0.284
PF02805	+	0.060	0.098	0.093	0.127	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Metal binding domain of Ada	0.282
PF07730	+	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Histidine kinase	0.281
PF12728	+	0.063	0.178	0.150	0.147	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Helix-turn-helix domain	0.279
PF06196	-	0.000	-0.065	-0.051	-0.107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF997)	0.278
PF02624	+	0.027	0.000	0.098	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	YcaO-like family	0.275
PF00150	+	0.079	0.087	0.101	0.084	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Cellulase (glycosyl hydrolase family 5)	0.275
PF04198	+	0.000	0.134	0.000	0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative sugar-binding domain	0.272
PF06276	+	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ferric iron reductase FhuF-like transporter	0.271
PF03374	+	0.000	0.000	0.052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phage antirepressor protein KilAC domain	0.264
PF01116	+	0.000	0.000	0.018	0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Fructose-bisphosphate aldolase class-II	0.256
PF06115	+	0.000	0.000	0.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF956)	0.255
PF00722	+	0.004	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glycosyl hydrolases family 16	0.250
PF01161	+	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phosphatidylethanolamine-binding protein	0.249
PF07005	+	0.032	0.201	0.080	0.161	0.025	0.029	0.003	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function, DUF1537	0.248
PF13483	+	0.117	0.366	0.252	0.322	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Beta-lactamase superfamily domain	0.245
PF13007	+	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Transposase C of IS166 homeodomain	0.245
PF01661	+	0.038	0.033	0.079	0.061	0.052	0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Macro domain	0.241
PF04343	+	0.009	0.000	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function, DUF488	0.241
PF00596	+	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Class II Aldolase and Adducin N-terminal domain	0.237
PF07022	-	0.000	-0.147	-0.020	-0.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Bacteriophage CI repressor helix-turn-helix domain	0.234
PF02698	+	0.074	0.302	0.176	0.265	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	DUF218 domain	0.228
PF04865	+	0.104	0.274	0.260	0.296	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Baseplate J-like protein	0.219
PF01432	+	0.378	0.722	0.619	0.673	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Peptidase family M3	0.213
PF03141	-	0.000	-0.134	-0.096	-0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative S-adenosyl-L-methionine-dependent methyltransferase	0.201
PF06147	-	0.000	0.000	-0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF968)	0.198
PF03724	+	0.097	0.135	0.110	0.125	0.060	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	META domain	0.194
PF03306	-	-0.071	-0.211	-0.125	-0.151	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Alpha-acetolactate decarboxylase	0.193
PF06964	+	0.000	0.063	0.069	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Alpha-L-arabinofuranosidase C-terminus	0.189
PF09223	-	-0.114	0.000	-0.090	0.000	-0.077	-0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	YodA lipocalin-like domain	0.189
PF05840	-	0.000	0.000	-0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Bacteriophage replication gene A protein (GPA)	0.186
PF13440	+	0.149	0.145	0.164	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Polysaccharide biosynthesis protein	0.185
PF08503	+	0.000	0.000	0.000	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Tetrahydrodipicolinate succinyltransferase N-terminal	0.179
PF02653	+	0.000	0.080	0.038	0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Branched-chain amino acid transport system / permease component	0.177
PF03050	+	0.000	0.000	0.000	0.000	0.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Transposase IS66 family	0.172
PF13551	+	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Winged helix-turn helix	0.160
PF13727	+	0.166	0.226	0.271	0.288	0.063	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	CoA-binding domain	0.156
PF05402	+	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Coenzyme PQQ synthesis protein D (PqqD)	0.155
PF03063	-	0.000	-0.066	-0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Prismane/CO dehydrogenase family	0.154
PF04960	+	0.074	0.127	0.110	0.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glutaminase	0.151
PF13354	-	-0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Beta-lactamase enzyme family	0.151
PF14542	+	0.027	0.146	0.031	0.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	GCN5-related N-acetyl-transferase	0.151
PF04268	+	0.084	0.000	0.041	0.068	0.127	0.105	0.065	0.000	0.000	0.000	0.000	0.000	0.000	Sarcosine oxidase, gamma subunit family	0.148
PF12679	+	0.000	0.017	0.000	0.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	ABC-2 family transporter protein	0.140
PF01609	+	0.076	0.000	0.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Transposase DDE domain	0.127
PF01391	+	0.004	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Collagen triple helix repeat (20 copies)	0.126
PF02274	+	0.000	0.075	0.000	0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Amidinotransferase	0.123
PF02764	+	0.000	0.031	0.000	0.107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Diphtheria toxin, T domain	0.122
PF01324	+	0.000	0.286	0.133	0.305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Diphtheria toxin, R domain	0.122
PF02763	+	0.000	0.000	0.000	0.087	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Diphtheria toxin, C domain	0.122
PF03783	-	0.000	-0.193	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Curli production assembly/transport component CsgG	0.114
PF12846	+	0.032	0.147	0.168	0.187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AAA-like domain	0.112
PF01507	+	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phosphoadenosine phosphosulfate reductase family	0.110
PF03616	-	0.000	-0.013	-0.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Sodium/glutamate symporter	0.109
PF07504	-	0.000	-0.115	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Fungalysin/Thermolysin Propeptide Motif	0.107
PF13426	-	-0.074	0.000	0.000	0.000	-0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	PAS domain	0.106
PF00201	-	-0.071	-0.221	-0.181	-0.179	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	UDP-glucoronosyl and UDP-glucosyl transferase	0.105
PF03744	+	0.000	0.000	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6-carboxyhexanoate--CoA ligase	0.100
PF12945	-	0.000	-0.114	-0.009	-0.114	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Flagellar protein YcgR	0.100
PF02423	+	0.000	0.036	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ornithine cyclodeaminase/mu-crystallin family	0.098
PF00909	-	0.000	0.000	-0.096	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ammonium Transporter Family	0.098
PF13428	+	0.026	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Tetratricopeptide repeat	0.094
PF10417	-	0.000	-0.030	-0.082	-0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	C-terminal domain of 1-Cys peroxiredoxin	0.094
PF02661	-	0.000	0.000	-0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Fic/DOC family	0.089
PF01470	-	0.000	-0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Pyroglutamyl peptidase	0.085
PF11367	-	0.000	-0.047	0.000	-0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF3168)	0.083
PF13470	+	0.060	0.000	0.036	0.061	0.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	PIN domain	0.078
PF14265	+	0.053	0.497	0.275	0.320	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF4355)	0.077
PF06772	+	0.000	0.051	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Bacterial low temperature requirement A protein (LtrA)	0.077
PF14525	+	0.081	0.184	0.218	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AraC-binding-like domain	0.076
PF12895	-	-0.106	-0.214	-0.142	-0.247	-0.069	-0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Anaphase-promoting complex, cyclosome, subunit 3	0.068
PF13086	+	0.004	0.000	0.000	0.000	0.017	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AAA domain	0.065
PF03354	-	0.000	-0.034	0.000	-0.117	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phage Terminase	0.062
PF10604	-	-0.048	0.000	-0.058	0.000	-0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Polyketide cyclase / dehydrase and lipid transport	0.062
PF01384	-	0.000	0.000	-0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phosphate transporter family	0.059
PF13686	+	0.026	0.176	0.188	0.225	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	DsrE/DsrF/DrsH-like family	0.058
PF14529	-	0.000	-0.003	0.000	-0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Endonuclease-reverse transcriptase	0.057
PF08392	+	0.000	0.078	0.055	0.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	FAE1/Type III polyketide synthase-like protein	0.055
PF13348	-	-0.146	-0.210	-0.139	-0.204	-0.060	-0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Tyrosine phosphatase family C-terminal region	0.055
PF08666	+	0.002	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	SAF domain	0.053
PF00496	-	-0.150	-0.490	-0.352	-0.498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Bacterial extracellular solute-binding proteins, family 5 Middle	0.052
PF01510	-	-0.063	-0.191	-0.165	-0.173	-0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	N-acetylmuramoyl-L-alanine amidase	0.050
PF05889	-	0.000	0.000	0.000	-0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Soluble liver antigen/liver pancreas antigen (SLA/LP autoantigen)	0.045
PF02245	+	0.069	0.070	0.127	0.182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Methylpurine-DNA glycosylase (MPG)	0.043
PF10979	-	0.000	0.000	-0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF2786)	0.043
PF01633	-	-0.024	-0.091	-0.104	-0.156	-0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Choline/ethanolamine kinase	0.037
PF12437	+	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glutamine synthetase type III N terminal	0.036
PF02514	+	0.054	0.029	0.051	0.006	0.019	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	CobN/Magnesium Chelatase	0.035
PF08439	+	0.000	0.007	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Oligopeptidase F	0.027
PF02275	-	-0.016	-0.093	0.000	-0.117	-0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Linear amide C-N hydrolases, choloylglycine hydrolase family	0.027
PF01740	-	0.000	-0.052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	STAS domain	0.024
PF08448	-	0.000	-0.179	-0.054	-0.120	-0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	PAS fold	0.024
PF13542	-	0.000	-0.107	-0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Helix-turn-helix domain of transposase family ISL3	0.023
PF13424	+	0.000	0.000	0.061	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Tetratricopeptide repeat	0.022
PF14659	-	-0.140	-0.176	-0.197	-0.093	-0.064	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phage integrase, N-terminal SAM-like domain	0.020
PF05057	-	0.000	-0.077	0.000	-0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Putative serine esterase (DUF676)	0.020
PF06114	-	-0.092	-0.161	-0.144	-0.114	-0.049	-0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF955)	0.019
PF00903	-	-0.294	-0.372	-0.303	-0.358	-0.170	-0.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	0.017
PF13683	-	-0.113	-0.070	-0.125	-0.120	-0.051	-0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Integrase core domain	0.017
PF09515	-	-0.011	-0.131	-0.174	-0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Thiamine transporter protein (Thia_YuaJ)	0.013
PF07664	+	0.000	0.273	0.024	0.246	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ferrous iron transport protein B C terminus	0.012
PF10066	+	0.000	0.000	0.000	0.046	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Uncharacterized conserved protein (DUF2304)	0.010
PF06486	-	-0.042	0.000	-0.057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF1093)	0.010
PF08453	-	0.000	0.000	-0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Peptidase family M9 N-terminal	0.008
PF00390	-	-0.036	0.000	0.000	0.000	-0.042	-0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Malic enzyme, N-terminal domain	0.003
PF03949	-	-0.037	0.000	-0.034	0.000	-0.014	-0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Malic enzyme, NAD binding domain	0.003
PF01613	-	0.000	0.000	-0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Flavin reductase like domain	-0.001
PF05076	-	0.000	-0.140	-0.030	-0.175	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Suppressor of fused protein (SUFU)	-0.003
PF04313	+	0.000	0.077	0.014	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Type I restriction enzyme R protein N terminus (HSDR_N)	-0.003
PF03446	-	0.000	-0.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	NAD binding domain of 6-phosphogluconate dehydrogenase	-0.005
PF13408	-	0.000	-0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Recombinase zinc beta ribbon domain	-0.006
PF03741	-	0.000	-0.020	0.000	-0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Integral membrane protein TerC family	-0.016
PF13772	-	0.000	-0.017	0.000	-0.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AIG2-like family	-0.016
PF10662	-	-0.127	-0.294	-0.287	-0.204	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ethanolamine utilisation - propanediol utilisation	-0.024
PF00239	-	-0.018	-0.204	-0.109	-0.198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Resolvase, N terminal domain	-0.029
PF01326	-	-0.007	0.000	0.000	-0.013	-0.075	-0.100	-0.052	0.000	0.000	0.000	0.000	0.000	0.000	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	-0.030
PF10727	+	0.004	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Rossmann-like domain	-0.031
PF00762	-	0.000	0.000	0.000	-0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ferrochelatase	-0.036
PF00301	-	-0.110	0.000	-0.156	-0.154	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Rubredoxin	-0.043
PF07476	-	-0.051	-0.188	-0.086	-0.112	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Methylaspartate ammonia-lyase C-terminus	-0.045
PF06821	-	-0.049	-0.195	-0.154	-0.151	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Serine hydrolase	-0.046
PF03083	+	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Sugar efflux transporter for intercellular exchange	-0.047
PF13536	-	0.000	-0.069	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Multidrug resistance efflux transporter	-0.049
PF03681	-	-0.221	-0.213	-0.220	-0.246	-0.123	-0.073	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Uncharacterised protein family (UPF0150)	-0.051
PF04023	-	-0.158	-0.222	-0.081	-0.198	-0.061	-0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	FeoA domain	-0.055
PF01850	-	0.000	-0.047	-0.016	-0.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	PIN domain	-0.056
PF07695	-	0.000	0.000	-0.076	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7TM diverse intracellular signalling	-0.057
PF13566	+	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF4130	-0.057
PF01512	-	-0.079	-0.073	-0.099	-0.137	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Respiratory-chain NADH dehydrogenase 51 Kd subunit	-0.057
PF08877	-	0.000	0.000	-0.137	-0.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	MepB protein	-0.057
PF13370	-	0.000	0.000	0.000	-0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4Fe-4S single cluster domain	-0.064
PF02082	-	-0.017	0.000	-0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Transcriptional regulator	-0.064
PF13813	-	0.000	-0.051	-0.039	-0.092	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Membrane bound O-acyl transferase family	-0.082
PF00350	-	-0.044	0.000	-0.118	0.000	-0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Dynamin family	-0.090
PF02535	-	-0.002	-0.060	-0.029	-0.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	ZIP Zinc transporter	-0.090
PF13412	-	-0.401	-0.503	-0.485	-0.458	-0.163	-0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Winged helix-turn-helix DNA-binding	-0.100
