	class	0.2_0	0.7_0	0.5_0	1_0	0.07_0	0.1_0	0.05_0	0.02_0	0.007_0	0.01_0	0.001_0	0.002_0	0.005_0	Pfam_desc	cor
PF06912	+	0.050	0.081	0.071	0.122	0.041	0.060	0.021	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF1275)	0.231
PF01946	+	0.142	0.227	0.217	0.227	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Thi4 family	0.229
PF14552	-	0.000	-0.177	-0.139	-0.190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Tautomerase enzyme	0.211
PF02348	+	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Cytidylyltransferase	0.207
PF01734	-	0.000	-0.089	-0.059	-0.142	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Patatin-like phospholipase	0.200
PF01139	+	0.000	0.025	0.015	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	tRNA-splicing ligase RtcB	0.192
PF02709	+	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	N-terminal domain of galactosyltransferase	0.185
PF07729	-	0.000	-0.143	-0.115	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	FCD domain	0.182
PF13185	-	0.000	-0.072	-0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	GAF domain	0.176
PF09375	+	0.029	0.041	0.036	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Imelysin	0.175
PF10842	+	0.000	0.323	0.249	0.258	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF2642)	0.173
PF00939	+	0.000	0.007	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Sodium:sulfate symporter transmembrane region	0.151
PF13744	+	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Helix-turn-helix domain	0.150
PF13086	+	0.063	0.049	0.068	0.000	0.007	0.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AAA domain	0.146
PF04343	+	0.000	0.031	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function, DUF488	0.145
PF12729	-	-0.022	0.000	-0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Four helix bundle sensory module for signal transduction	0.126
PF13544	+	0.111	0.193	0.179	0.186	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Type IV pilin N-term methylation site GFxxxE	0.118
PF13676	-	0.000	-0.046	-0.040	-0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	TIR domain	0.115
PF02040	-	-0.008	-0.020	-0.010	-0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Arsenical pump membrane protein	0.107
PF06414	+	0.000	0.060	0.056	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Zeta toxin	0.091
PF03591	-	-0.081	-0.127	-0.122	-0.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AzlC protein	0.091
PF14789	-	0.000	-0.045	-0.027	-0.087	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Tetrahydrodipicolinate N-succinyltransferase middle	0.086
PF05437	-	-0.043	-0.060	-0.019	-0.101	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Branched-chain amino acid transport protein (AzlD)	0.074
PF00782	-	0.000	-0.077	-0.074	-0.087	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Dual specificity phosphatase, catalytic domain	0.074
PF04029	+	0.111	0.087	0.095	0.054	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2-phosphosulpholactate phosphatase	0.073
PF13440	-	0.000	0.000	0.000	-0.064	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Polysaccharide biosynthesis protein	0.071
PF08274	+	0.000	0.017	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	PhnA Zinc-Ribbon	0.071
PF00722	+	0.000	0.052	0.064	0.081	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Glycosyl hydrolases family 16	0.062
PF12974	-	0.000	-0.012	-0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	ABC transporter, phosphonate, periplasmic substrate-binding protein	0.060
PF00825	+	0.000	0.114	0.096	0.103	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ribonuclease P	0.058
PF01555	-	0.000	0.000	0.000	-0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	DNA methylase	0.053
PF04069	-	-0.096	-0.125	-0.146	-0.122	-0.011	-0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Substrate binding domain of ABC-type glycine betaine transport system	0.052
PF08000	+	0.000	0.022	0.005	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Bacterial PH domain	0.046
PF00350	-	0.000	-0.006	-0.014	-0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Dynamin family	0.043
PF13443	+	0.000	0.025	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Cro/C1-type HTH DNA-binding domain	0.039
PF02397	-	0.000	-0.109	-0.087	-0.089	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Bacterial sugar transferase	0.020
PF08003	-	0.000	0.000	-0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF1698)	0.019
PF03961	+	0.000	0.023	0.000	0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF342)	0.016
PF01566	-	0.000	0.000	0.000	-0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Natural resistance-associated macrophage protein	0.003
PF02311	-	-0.022	0.000	0.000	-0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	AraC-like ligand binding domain	-0.007
PF01522	-	-0.003	0.000	0.000	0.000	0.000	-0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Polysaccharide deacetylase	-0.007
PF01558	-	-0.037	-0.018	-0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Pyruvate ferredoxin/flavodoxin oxidoreductase	-0.013
PF07927	-	-0.005	-0.008	0.000	-0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	YcfA-like protein	-0.028
PF04519	-	0.000	0.000	0.000	-0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Polymer-forming cytoskeletal	-0.028
PF10881	-	-0.032	-0.057	-0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF2726)	-0.029
PF09924	-	0.000	-0.036	-0.024	-0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Uncharacterized conserved protein (DUF2156)	-0.033
PF07510	-	-0.047	-0.054	-0.044	-0.068	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF1524)	-0.081
PF03551	-	-0.084	-0.023	-0.050	-0.028	-0.052	-0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Transcriptional regulator PadR-like family	-0.082
PF07714	-	-0.023	0.000	-0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein tyrosine kinase	-0.097
PF04657	-	-0.085	-0.233	-0.187	-0.270	0.000	-0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function, DUF606	-0.106
PF02086	-	-0.028	-0.146	-0.114	-0.178	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	D12 class N6 adenine-specific DNA methyltransferase	-0.126
PF03610	-	0.000	-0.022	0.000	-0.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	PTS system fructose IIA component	-0.129
PF11907	+	0.101	0.173	0.148	0.211	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Domain of unknown function (DUF3427)	-0.130
PF10145	-	-0.044	-0.104	-0.097	-0.106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phage-related minor tail protein	-0.134
PF10387	-	-0.010	-0.012	-0.012	-0.069	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein of unknown function (DUF2442)	-0.135
PF02733	-	-0.234	-0.237	-0.262	-0.239	-0.115	-0.151	-0.042	0.000	0.000	0.000	0.000	0.000	0.000	Dak1 domain	-0.141
PF00481	-	0.000	-0.062	-0.038	-0.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Protein phosphatase 2C	-0.157
PF13407	-	-0.053	-0.039	-0.066	-0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Periplasmic binding protein domain	-0.160
PF14720	-	-0.017	-0.031	-0.046	-0.049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	NiFe/NiFeSe hydrogenase small subunit C-terminal	-0.172
PF07831	-	0.000	-0.110	-0.071	-0.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Pyrimidine nucleoside phosphorylase C-terminal domain	-0.190
PF08497	-	-0.071	0.000	-0.029	0.000	0.000	-0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Radical SAM N-terminal	-0.190
PF02872	-	0.000	-0.070	-0.055	-0.095	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5'-nucleotidase, C-terminal domain	-0.190
PF03773	-	-0.010	-0.062	-0.062	-0.061	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Predicted permease	-0.200
PF04085	-	-0.055	0.000	0.000	0.000	-0.034	-0.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000	rod shape-determining protein MreC	-0.229
PF02378	-	-0.008	0.000	0.000	0.000	-0.002	-0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phosphotransferase system, EIIC	-0.307
PF12724	-	-0.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Flavodoxin domain	-0.346
PF01226	-	-0.110	-0.135	-0.131	-0.152	-0.013	-0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Formate/nitrite transporter	-0.356
PF07664	-	0.000	0.000	-0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ferrous iron transport protein B C terminus	-0.383
PF12464	-	-0.092	-0.119	-0.100	-0.117	-0.042	-0.066	-0.009	0.000	0.000	0.000	0.000	0.000	0.000	Maltose acetyltransferase	-0.405
PF00365	-	-0.071	-0.089	-0.097	0.000	-0.040	-0.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Phosphofructokinase	-0.470
PF13597	-	-0.123	-0.159	-0.135	-0.166	-0.150	-0.139	-0.138	0.000	0.000	0.000	0.000	0.000	0.000	Anaerobic ribonucleoside-triphosphate reductase	-0.653
